@relation 'table_train-weka.filters.unsupervised.attribute.Remove-R9,11'

@attribute ra numeric
@attribute dec numeric
@attribute u numeric
@attribute g numeric
@attribute r numeric
@attribute i numeric
@attribute z numeric
@attribute run {id1045,id1302,id756,id752,id1350,id1404,id1345,id1140,id1412,id1334,id1239,id1035,id1231,id745,id1336,id1331,id1402,id308,id1356,id1119,id1411,id727,id1332}
@attribute camcol numeric
@attribute class {STAR,GALAXY,QSO}
@attribute redshift numeric
@attribute mjd numeric

@data
-0.23321,-0.570435,0.853462,0.953141,1.102475,1.047123,1.117677,id756,0.21354,GALAXY,-0.169029,-0.682256
0.156308,-0.653658,0.728447,0.249833,0.118119,0.101781,0.066222,id1140,0.812624,GALAXY,-0.102138,-0.379332
-0.091856,-0.656411,0.470411,0.409135,0.0593,-0.079781,-0.200055,id1140,0.812624,GALAXY,0.065569,-0.37404
-1.099097,1.250587,-1.22666,0.11165,0.530745,0.756832,0.358481,id1331,0.812624,QSO,0.436651,2.495145
-0.110441,-0.622711,-0.062777,-0.367904,-0.608422,-0.725969,-0.815696,id756,-1.583711,GALAXY,-0.175417,-0.878694
-0.783347,1.660613,0.672731,0.600812,0.334629,0.188338,0.070736,id1345,0.812624,GALAXY,-0.087021,-0.682918
0.474595,-0.585501,-2.151747,-1.603377,-1.241579,-1.055604,-0.925218,id752,0.21354,STAR,-0.366382,1.131985
-1.161358,1.202008,0.86366,0.728653,0.493092,0.306228,0.210655,id1350,-0.385544,GALAXY,-0.032063,-0.699453
0.451184,-0.583722,-0.823262,-0.863953,-0.833331,-0.771177,-0.720319,id752,0.21354,STAR,-0.368479,2.504405
0.595089,2.089439,1.090897,0.850245,0.738122,0.721066,0.746385,id1350,1.411708,STAR,-0.368573,1.079733
0.218846,-0.551712,-0.013004,0.317601,0.592483,0.723475,0.819851,id752,1.411708,STAR,-0.367999,0.793344
0.228746,-0.584124,0.501319,0.836662,1.04939,1.12793,1.228328,id752,0.21354,STAR,-0.36671,0.801942
0.018331,1.978498,-0.03903,-0.68536,-0.955347,-1.074164,-1.147865,id1302,-0.385544,GALAXY,-0.211824,-0.413063
-0.087715,-0.538014,0.565677,0.031064,-0.323263,-0.464453,-0.538134,id756,1.411708,GALAXY,-0.06501,-0.878694
-0.221532,2.086101,-0.625293,-0.783526,-0.83624,-0.902431,-1.003014,id1350,1.411708,GALAXY,-0.25953,-0.669028
0.180064,-0.622043,0.229782,0.2885,0.37037,0.43547,0.516841,id756,-1.583711,STAR,-0.367079,-0.87671
-0.622604,-0.559898,0.190835,-0.447225,-0.758948,-0.891767,-1.008398,id756,0.812624,GALAXY,-0.299159,-0.866789
0.408748,-0.717912,-1.162109,-0.694022,-0.493138,-0.372718,-0.271924,id1140,-1.583711,STAR,-0.367259,-0.825782
-1.297752,0.879847,1.087546,0.476797,0.009718,-0.133534,-0.287598,id1350,-0.385544,GALAXY,-0.070891,-0.703421
0.098441,-0.61011,-2.747268,-2.09729,-1.628378,-1.391016,-1.201635,id756,-0.984627,STAR,-0.366754,1.065844
1.726309,1.629527,-0.135838,-0.906212,-1.206195,-1.271252,-1.360522,id1336,-1.583711,GALAXY,-0.098722,-0.624052
-0.923945,1.459428,0.564845,0.748295,0.818314,0.87991,0.939797,id1331,-0.385544,STAR,-0.366559,2.693568
0.227549,-0.720011,1.029673,0.866305,0.563812,0.343146,0.259643,id1140,-1.583711,GALAXY,0.098255,-0.626698
1.122627,-0.613687,-1.762091,-0.191681,0.584046,0.934763,1.23428,id752,-0.984627,STAR,-0.36794,1.778841
0.670117,1.950477,-0.662637,-0.928554,-1.082174,-1.146706,-1.214008,id1345,0.812624,GALAXY,-0.139791,2.285479
-3.402423,-0.010084,-2.295435,-2.176516,-1.978627,-1.888849,-1.8589,id1035,-0.385544,GALAXY,-0.320767,-0.70739
0.274577,-0.595719,-2.725317,-2.016778,-1.538846,-1.288783,-1.115554,id752,-0.385544,STAR,-0.368142,1.075765
1.152207,-0.565735,-0.917816,-1.551934,-1.718589,-1.765279,-1.82715,id752,0.812624,GALAXY,-0.231978,-0.838349
-0.760606,1.668648,0.543738,1.226074,1.563337,1.225221,1.521657,id1345,0.21354,GALAXY,-0.136129,-0.682918
-0.31843,-0.570074,-0.481424,-1.223413,-1.486835,-1.565263,-1.666207,id756,0.21354,GALAXY,-0.157585,-0.679611
0.148118,-0.64566,1.04186,0.872608,0.671479,0.530844,0.391619,id1231,1.411708,GALAXY,-0.098029,-0.379332
1.272926,1.590695,0.355111,0.178642,-0.020695,-0.121859,-0.193943,id1345,1.411708,GALAXY,-0.160742,-0.329726
1.000156,-0.611706,0.557299,1.128418,1.138499,0.959433,1.073855,id752,-0.984627,GALAXY,0.112404,-0.626037
-0.2692,-0.611156,-0.078893,-0.271959,-0.532693,-0.639237,-0.751961,id756,-0.984627,GALAXY,-0.07123,-0.681595
-1.190814,1.197421,-0.183766,-0.246142,-0.191238,-0.2241,-0.150824,id1402,0.21354,GALAXY,-0.250259,-0.699453
0.634532,2.079435,0.692597,1.98262,2.475025,2.707723,2.880929,id1350,1.411708,STAR,-0.368134,2.497791
-3.448926,-0.008613,0.306918,0.365813,0.227348,0.17005,0.076028,id1035,-0.385544,GALAXY,-0.329098,-0.743106
-0.204451,-0.593678,0.581311,0.690773,0.696016,0.671779,0.777166,id756,-0.385544,GALAXY,-0.31742,-0.682918
-0.312945,-0.587169,0.476065,0.204651,0.156901,0.183476,0.249152,id756,-0.385544,GALAXY,-0.367953,0.841627
0.259523,-0.549864,0.562579,0.833898,1.02266,1.134805,1.169249,id752,1.411708,STAR,-0.366766,1.072458
-0.134497,-0.577066,1.17453,2.225538,2.41292,2.239026,2.337917,id756,0.21354,QSO,4.380609,-0.878694
1.78083,0.445067,-2.466896,-1.952953,-1.560276,-1.352446,-1.184966,id1345,-1.583711,STAR,-0.368457,0.637913
-0.089617,2.112833,0.727928,1.086775,1.140392,1.000429,1.024089,id1350,1.411708,GALAXY,-0.064863,-0.66043
-1.109969,1.221748,0.854402,0.078446,-0.150667,-0.235793,-0.332708,id1331,0.812624,GALAXY,-0.227118,-0.703421
-0.06774,-0.65701,0.276408,0.663149,0.705639,0.560623,0.60905,id1140,0.812624,GALAXY,-0.12325,-0.37404
-0.685831,-0.564291,0.77048,0.482143,0.195072,0.036361,-0.079957,id1239,0.812624,GALAXY,-0.181542,-0.645218
0.27126,-0.552721,-0.754576,-0.694192,-0.596662,-0.524599,-0.451342,id752,1.411708,STAR,-0.366405,1.072458
1.689764,1.737019,0.842842,0.410485,0.055788,-0.108565,-0.260939,id1336,-1.583711,GALAXY,-0.078094,-0.818506
-0.052753,-0.59268,-0.089393,-0.77041,-0.83672,-0.786554,-0.709226,id756,-0.385544,STAR,-0.368077,1.01227
-0.442337,-0.576062,0.587471,0.500871,0.412006,0.282244,0.244671,id756,0.21354,GALAXY,-0.11614,-0.699453
-0.26625,-0.540976,-1.351314,-1.225018,-0.451267,-0.084001,0.122057,id756,1.411708,STAR,-0.365933,-0.682256
-0.067245,-0.586981,0.908888,0.574166,0.352603,0.233484,0.118053,id756,-0.385544,GALAXY,-0.186927,-0.877372
0.567659,-0.536994,0.580612,-0.314558,-0.655264,-0.77545,-0.902764,id1404,1.411708,GALAXY,-0.164073,-0.651832
0.254076,-0.596754,-1.290283,-1.531219,-1.394996,-1.243654,-1.129866,id752,-0.385544,STAR,-0.367867,1.075765
1.512041,-0.56329,0.083684,0.20228,0.256179,0.241529,0.257796,id752,0.812624,GALAXY,-0.182133,-0.839671
-0.103377,2.105115,-0.008749,0.17048,0.212255,0.165382,0.181579,id1350,1.411708,GALAXY,-0.223796,-0.66043
1.3027,-0.594515,0.748433,0.633293,1.118764,1.369083,1.511207,id745,-0.385544,STAR,-0.366573,-0.825782
0.114809,-0.721321,-0.151449,0.015503,0.082547,0.040097,0.010554,id1140,-1.583711,GALAXY,-0.246358,-0.37867
1.462528,1.33501,0.933575,0.556225,0.289491,0.113466,-0.014542,id1345,1.411708,GALAXY,-0.217038,-0.526164
-0.958767,-0.548047,0.260424,0.248239,0.282627,0.322968,0.369341,id1239,1.411708,STAR,-0.367021,2.51631
-3.130275,-0.057109,1.065727,0.156609,-0.440025,-0.618734,-0.786913,id1035,-0.984627,GALAXY,-0.049127,-0.741122
0.125743,-0.626759,0.295081,1.417442,1.865802,1.916934,1.93683,id756,-1.583711,QSO,1.024789,-0.62273
0.28098,-0.630415,-0.044563,0.199793,0.252055,0.271087,0.302796,id752,-1.583711,STAR,-0.3664,1.075765
-0.265649,-0.541903,0.942749,0.749602,0.669351,0.585469,0.548408,id756,1.411708,GALAXY,-0.160125,-0.682256
0.221987,-0.595485,-1.682749,-1.095487,-0.614853,-0.367487,-0.192129,id752,-0.385544,STAR,-0.36853,0.793344
-0.067701,-0.627876,0.182517,-0.572728,-0.849055,-0.938786,-1.019241,id756,-1.583711,GALAXY,-0.168126,-0.877372
-0.313351,-0.59346,0.00979,-0.240966,-0.264086,-0.234527,-0.190215,id756,-0.385544,GALAXY,-0.367953,0.83832
-0.54782,-0.543476,0.782462,0.44557,0.383392,0.393945,0.429456,id756,1.411708,STAR,-0.367175,1.010286
-1.045271,1.294601,1.107869,0.890655,0.850732,0.865561,0.89473,id1345,-0.385544,STAR,-0.368529,1.243762
-0.618342,-0.569258,0.141352,0.145545,0.043632,-0.126211,-0.173922,id1239,0.812624,GALAXY,-0.160897,-0.866789
0.585422,2.090531,0.66627,0.455051,0.388373,0.387026,0.401133,id1350,1.411708,STAR,-0.370461,1.079733
1.17546,-0.614955,0.281315,0.199453,0.177342,0.17515,0.199076,id752,-0.984627,STAR,-0.368576,-0.629344
-0.500552,-0.576261,0.969509,1.944527,1.988053,2.110347,2.058909,id756,0.21354,QSO,1.902847,-0.681595
1.448426,-0.539704,-0.499735,-1.080448,-1.328588,-1.408793,-1.476815,id745,1.411708,GALAXY,-0.21783,-0.82512
0.217759,-0.628417,0.468941,0.646313,0.8034,0.870546,0.958674,id756,-1.583711,STAR,-0.365649,0.793344
-0.039242,1.990514,0.321697,0.251279,0.221445,0.248413,0.274666,id1302,0.21354,STAR,-0.369752,1.323793
0.070547,-0.655644,0.570764,0.19534,-0.043603,-0.169353,-0.251969,id1140,0.812624,GALAXY,-0.157212,-0.377347
-0.962788,-0.552332,1.091596,0.655379,0.521556,0.48139,0.466013,id1239,1.411708,STAR,-0.368083,2.51631
0.292173,-0.602778,0.329809,0.386135,0.402515,0.417253,0.425886,id752,-0.385544,GALAXY,-0.302233,-0.661091
-0.508191,-0.573309,0.378015,0.650129,0.738038,0.66682,0.689463,id756,0.21354,GALAXY,-0.12395,-0.681595
-0.188368,1.95871,0.836924,1.14283,1.247813,1.278913,1.354185,id1302,0.21354,STAR,-0.369867,2.516972
-3.486799,-0.00539,-0.187479,-0.166842,-0.111611,-0.033896,0.016607,id1035,-0.385544,STAR,-0.368227,1.272864
0.438092,2.054993,1.09907,0.183723,-0.228919,-0.401398,-0.554101,id1412,-0.984627,GALAXY,-0.093256,-0.630005
0.065884,-0.649862,1.125891,2.084432,2.260068,2.136204,2.250641,id1231,1.411708,QSO,4.228475,-0.377347
-1.161334,-0.534652,0.078572,-0.603487,-0.672984,-0.608817,-0.526054,id308,1.411708,STAR,-0.367412,2.512342
-0.122217,-0.62343,0.898521,0.894386,0.890456,0.818911,0.771966,id756,-1.583711,GALAXY,-0.21698,-0.878694
0.38989,-0.719437,0.900559,0.245645,-0.256996,-0.437752,-0.594487,id1140,-1.583711,GALAXY,-0.010145,-0.824459
-0.171169,-0.621368,0.832548,0.106931,-0.196859,-0.291578,-0.408072,id756,-1.583711,GALAXY,-0.182247,-0.688209
-0.080616,-0.62831,1.032722,0.46129,-0.003106,-0.18458,-0.343124,id756,-1.583711,GALAXY,-0.025281,-0.877372
-0.754006,1.669927,0.135843,-0.481481,-0.694037,-0.76024,-0.826288,id1345,0.21354,GALAXY,-0.261353,-0.682918
-0.05266,-0.655786,-1.815612,-1.472921,-1.264967,-1.236427,-1.220938,id1140,0.812624,GALAXY,-0.264093,-0.427614
0.806069,1.906385,1.032964,0.782657,0.36183,0.187608,0.02775,id1345,0.812624,GALAXY,0.021166,-0.380655
0.751568,2.043179,-0.278947,-0.24882,-0.238758,-0.294092,-0.298884,id1350,1.411708,GALAXY,-0.16476,-0.632651
0.282418,-0.582318,0.676143,0.261036,0.062332,-0.09223,-0.178637,id752,0.21354,GALAXY,-0.087714,-0.661091
-1.111975,1.22253,-0.638264,-0.303728,-0.0633,0.051061,0.149352,id1331,0.812624,STAR,-0.36841,2.495145
-0.133144,-0.624292,0.852896,0.758732,0.598273,0.432735,0.341536,id756,-1.583711,GALAXY,-0.1717,-0.632651
1.535126,-0.587483,0.809717,0.940142,0.693719,0.530616,0.406249,id745,-0.385544,GALAXY,0.055292,-0.839671
0.217389,-0.631275,-4.12144,-3.246044,-2.617217,-2.329386,-2.09397,id752,-1.583711,STAR,-0.36832,0.793344
-1.075518,1.39485,0.772505,0.134502,-0.157559,-0.291762,-0.443693,id1350,0.21354,GALAXY,-0.181074,-0.700114
0.984278,-0.612562,0.024714,-0.494225,-0.680027,-0.743966,-0.833904,id752,-0.984627,GALAXY,-0.257481,-0.845624
0.483752,2.082921,0.26603,1.337632,1.48404,1.507521,1.524608,id1412,0.21354,QSO,3.337428,-0.630005
-0.27598,-0.544294,0.148054,-0.526929,-0.916865,-0.997736,-1.088577,id756,1.411708,GALAXY,-0.113765,-0.682256
0.291345,-0.630675,0.258134,0.36966,0.457012,0.541957,0.616181,id752,-1.583711,STAR,-0.367158,-0.661091
0.051733,-0.71941,0.852534,0.832474,0.814228,0.721101,0.655555,id1140,-1.583711,GALAXY,-0.245363,-0.377347
1.476792,-0.612805,-0.022648,-0.240328,-0.379078,-0.475452,-0.578227,id752,-0.984627,GALAXY,-0.227977,-0.622068
-0.943488,1.462801,0.337235,0.627968,0.726315,0.652384,0.680986,id1345,0.21354,GALAXY,-0.22197,-0.706067
-0.594956,-0.568003,0.992087,0.998886,1.348014,1.513077,1.639664,id1239,0.812624,STAR,-0.367917,-0.866789
1.451249,-0.566343,1.076251,0.853104,0.359335,0.152757,0.003933,id752,0.812624,GALAXY,-0.024279,-0.82512
0.379949,-0.723333,1.110148,0.771168,0.410029,0.227857,0.108841,id1140,-1.583711,GALAXY,-0.065821,-0.624052
-0.102706,1.980569,-0.73553,-0.31898,-0.12596,-0.023934,0.07092,id1302,0.21354,STAR,-0.370202,1.323793
0.165329,-0.59731,0.527525,0.491613,0.368158,0.227646,0.169157,id752,-0.385544,GALAXY,-0.060975,-0.606856
-0.277287,-0.609097,-2.218444,-1.676757,-1.11493,-0.844378,-0.645783,id756,-0.984627,STAR,-0.366266,0.841627
0.547705,-0.537898,0.796626,1.77584,1.55685,1.850089,2.376038,id1404,1.411708,GALAXY,0.096638,-0.395867
-3.13764,-0.058675,0.886913,0.587941,0.479816,0.4942,0.542882,id1035,-0.984627,STAR,-0.368545,0.211305
0.902656,1.85723,0.595608,0.6936,0.543908,0.442679,0.380183,id1345,0.812624,GALAXY,0.024184,-0.37867
-0.462351,-0.590334,0.616872,0.171723,-0.125725,-0.23844,-0.340558,id756,-0.385544,GALAXY,-0.13082,-0.682256
0.662386,1.961388,-0.498554,-0.504535,-0.546967,-0.591453,-0.593333,id1345,0.812624,GALAXY,-0.170254,-0.569817
1.13982,1.613974,1.148336,2.308484,2.272374,2.277833,2.308834,id1345,-1.583711,QSO,2.652234,2.323179
-2.50897,-0.793717,-1.697045,-1.737138,-1.586216,-1.442897,-1.292724,id1045,1.411708,STAR,-0.36793,0.304564
0.504432,-0.594156,1.09907,0.890761,0.749374,0.705584,0.690608,id1334,-0.385544,STAR,-0.365402,1.342312
-0.371262,-0.537116,0.730448,0.990947,1.13881,1.178677,1.226472,id756,1.411708,STAR,-0.367674,-0.412402
-0.827617,1.59723,-0.409038,-0.052552,0.152674,0.265153,0.33652,id1345,0.21354,STAR,-0.368669,2.710764
0.410445,-0.725611,0.955285,-0.006137,-0.378353,-0.509187,-0.603466,id1140,-1.583711,GALAXY,-0.149013,-0.825782
1.472041,-0.553911,0.625478,0.338774,0.106961,0.00267,-0.066582,id745,0.812624,GALAXY,-0.222359,-0.622068
-0.054062,-0.588737,-1.365527,-1.458328,-1.316206,-1.286937,-1.189246,id756,-0.385544,GALAXY,-0.264913,-0.877372
0.603584,2.058055,-1.898751,-1.968779,-1.742909,-1.537858,-1.363548,id1412,0.21354,STAR,-0.368171,1.079733
0.897453,-0.618528,-0.219242,0.053235,-0.007259,-0.123441,-0.186085,id752,-0.984627,GALAXY,-0.222609,-0.862159
0.134737,-0.604089,1.081446,0.491039,0.077641,-0.037324,-0.158364,id756,-0.984627,GALAXY,-0.155202,-0.606856
0.180369,-0.628627,0.409067,0.414258,0.524851,0.564087,0.598709,id752,-1.583711,STAR,-0.366489,-0.606856
1.401875,-0.564937,-0.432484,-0.413405,-0.304403,-0.181635,-0.102922,id752,0.812624,STAR,-0.368001,-0.827105
-1.049615,1.280701,0.057248,-0.631026,-0.942975,-1.051358,-1.152521,id1331,-0.385544,GALAXY,-0.174623,-0.709374
-0.308153,-0.603529,0.996053,0.91593,0.757019,0.576817,0.52811,id756,-0.984627,GALAXY,-0.038636,-0.681595
-0.203213,-0.610119,-0.256707,-0.232824,-0.24357,-0.299113,-0.320361,id756,-0.984627,GALAXY,-0.150716,-0.682918
0.706626,1.940632,1.000477,1.922101,1.926674,2.037735,2.090676,id1345,0.812624,QSO,2.670781,-0.388591
0.901419,-0.612963,0.006198,0.024368,0.692758,0.938314,1.084957,id752,-0.984627,STAR,-0.368759,-0.844963
0.319698,1.983495,-0.496974,-0.918775,-1.140541,-1.213859,-1.272786,id1302,-0.385544,GALAXY,-0.102852,-0.413063
-1.300592,0.87,0.525572,0.711286,0.758347,0.74076,0.799921,id1350,-0.385544,STAR,-0.366993,0.334327
-0.959373,1.416929,-1.164568,-1.404302,-1.477108,-1.50648,-1.582901,id1345,-0.385544,GALAXY,-0.242395,-0.706067
1.513499,-0.59048,1.071887,0.697267,0.536988,0.532682,0.520795,id745,-0.385544,STAR,-0.369177,-0.839671
0.27499,-0.632807,-1.626563,-1.008598,-0.685309,-0.52859,-0.421665,id752,-1.583711,STAR,-0.367346,1.075765
-0.165344,-0.537974,-1.244043,-1.616864,-1.667801,-1.693229,-1.730418,id756,1.411708,GALAXY,-0.270423,-0.688209
-3.04692,-0.073138,-1.028318,-0.859616,-0.752517,-0.673244,-0.575669,id1035,-0.984627,STAR,-0.36886,1.212015
-1.16962,1.044185,0.865734,0.898276,0.783016,0.636954,0.571489,id1345,-0.984627,GALAXY,-0.18175,-0.700114
1.682159,1.814284,1.178001,0.254116,-0.159037,-0.299587,-0.416758,id1336,-0.984627,GALAXY,-0.14961,-0.823798
0.200381,-0.607732,1.063401,1.211969,1.413941,1.510404,1.588853,id756,-0.984627,STAR,-0.368124,-0.622068
1.073816,1.755336,0.896653,0.899413,0.815697,0.666706,0.664927,id1345,0.812624,GALAXY,-0.176682,-0.585029
0.530543,-0.542774,-0.528629,-1.046617,-1.135202,-1.116523,-1.071933,id1404,1.411708,STAR,-0.368498,1.342312
1.01862,-0.618171,0.586278,0.884384,0.856852,0.852752,0.874256,id752,-0.984627,STAR,-0.367956,1.342312
0.218652,-0.580601,0.971077,0.764801,0.704707,0.732865,0.777049,id752,0.21354,STAR,-0.367679,0.793344
-3.438637,-0.006179,-2.729464,-2.273683,-1.805607,-1.539757,-1.352371,id1035,-0.385544,STAR,-0.368031,0.1994
-0.866014,1.562699,0.104429,0.443625,0.625126,0.715149,0.786646,id1345,0.21354,STAR,-0.366515,2.725315
1.179288,1.576373,-0.207996,-0.148103,0.41452,0.660771,0.786052,id1345,-1.583711,STAR,-0.367759,0.328374
0.196595,-0.549508,-1.031561,-0.827805,-0.615747,-0.46084,-0.390056,id752,1.411708,STAR,-0.368283,0.793344
0.399556,-0.657955,-0.04625,-0.722071,-1.021792,-1.108786,-1.182282,id1140,0.812624,GALAXY,-0.15599,-0.824459
0.644672,2.046562,-1.067471,-0.542468,-0.231621,-0.074303,0.070561,id1412,0.21354,STAR,-0.369771,1.079733
-0.331082,-0.591897,0.261642,0.324861,0.35588,0.394209,0.462059,id756,-0.385544,STAR,-0.367343,-0.679611
0.485242,-0.608311,-0.539514,-0.967263,-1.061977,-1.0902,-1.123262,id1334,-0.984627,GALAXY,-0.26731,-0.631989
-0.261483,-0.620245,0.593534,0.743767,0.776924,0.670135,0.701894,id756,-1.583711,GALAXY,-0.151072,-0.682256
-0.097783,-0.649078,-1.207386,-1.05056,-0.836033,-0.702028,-0.584205,id1231,1.411708,STAR,-0.367732,1.290061
-3.184113,-0.051237,-0.343282,-0.700537,-0.871096,-0.961135,-1.034364,id1035,-0.984627,GALAXY,-0.209834,-0.700114
-0.563923,-0.553892,-0.765015,-0.340609,-0.062839,0.07064,0.175736,id756,0.812624,STAR,-0.367668,-0.864805
-1.297728,0.884937,0.158987,0.448376,0.614995,0.709725,0.79447,id1350,-0.385544,STAR,-0.366964,1.482531
-1.301348,0.870108,-1.937939,-1.484846,-1.373914,-1.303861,-1.341637,id1350,-0.385544,GALAXY,-0.327746,-0.703421
-0.231563,-0.570984,0.957178,0.167344,-0.238928,-0.441322,-0.594671,id756,0.21354,GALAXY,-0.168721,-0.682256
1.070719,-0.568684,0.919002,1.84601,1.602911,1.058289,0.727358,id752,0.812624,STAR,-0.368107,-0.84364
0.015143,1.982425,0.663847,-0.233366,-0.556241,-0.685886,-0.792013,id1302,-0.385544,GALAXY,-0.204738,-0.583045
-0.400833,-0.538378,0.788791,-0.08853,-0.507515,-0.604957,-0.741361,id756,1.411708,GALAXY,-0.114829,-0.661091
0.19396,-0.596332,-0.137441,-0.630431,-0.746519,-0.817106,-0.914283,id752,-0.385544,GALAXY,-0.237525,-0.622068
1.629988,1.868795,0.46043,0.458994,0.339902,0.18446,0.125953,id1336,-1.583711,GALAXY,-0.207377,-0.823798
1.237658,1.520608,1.058446,0.248345,-0.164894,-0.304915,-0.43866,id1345,-1.583711,GALAXY,-0.147202,-0.329726
0.180611,-0.54889,0.666246,1.157742,0.913402,0.851872,0.663832,id752,1.411708,GALAXY,0.293868,-0.622068
0.091158,-0.647533,0.136228,1.330404,1.400646,1.516805,1.774073,id1231,1.411708,QSO,2.883893,-0.37867
1.184181,-0.569838,0.191751,1.289675,1.580238,1.489453,1.526021,id752,0.812624,QSO,4.420948,1.578435
0.174378,-0.633368,0.872146,-0.011929,-0.426476,-0.557129,-0.698659,id752,-1.583711,GALAXY,-0.172396,-0.606856
0.674575,2.071457,0.556142,-0.406571,-0.716503,-0.822539,-0.944947,id1350,1.411708,GALAXY,-0.195668,-0.629344
-1.099179,1.170424,1.077263,0.747859,0.467614,0.312093,0.195423,id1345,-0.984627,GALAXY,-0.036253,-0.703421
1.058948,-0.56224,0.650455,0.048452,-0.255942,-0.345877,-0.438376,id752,0.812624,GALAXY,-0.263458,-0.610824
0.871177,1.871929,-0.050361,-0.051978,-0.106367,-0.176087,-0.178227,id1345,0.812624,GALAXY,-0.190773,-0.37867
1.146774,-0.618721,0.683556,0.619944,0.809756,0.724882,0.687849,id752,-0.984627,QSO,7.220663,1.578435
0.365198,-0.652039,1.081241,1.41504,1.452705,1.466243,1.484121,id1140,0.812624,STAR,-0.367687,1.521554
0.809297,1.905184,1.171444,0.955171,0.660557,0.512707,0.387573,id1345,0.812624,GALAXY,-0.096427,-0.380655
0.297211,1.990006,0.915337,1.762002,1.964646,1.856015,1.924943,id1302,-0.385544,QSO,1.316646,-0.413063
0.527177,2.101186,0.619246,0.52909,0.349948,0.163544,0.132683,id1350,1.411708,GALAXY,0.017817,-0.630005
1.279232,-0.562706,0.844699,0.733032,0.568266,0.466417,0.376898,id752,0.812624,GALAXY,-0.167683,-0.826443
-0.088944,-0.656605,1.167936,2.091362,1.754981,1.68204,1.654829,id1140,0.812624,GALAXY,0.975009,-0.37404
-0.019317,-0.590107,-1.429535,-1.311419,-0.489908,-0.094278,0.117969,id756,-0.385544,STAR,-0.368212,-0.84827
0.144414,-0.723043,0.567967,0.276947,0.010104,-0.152235,-0.267334,id1140,-1.583711,GALAXY,-0.116552,-0.379332
0.491812,-0.570969,-0.097288,-1.143061,-1.559541,-1.636099,-1.648718,id1334,0.21354,STAR,-0.369144,1.114127
0.676556,-0.616348,-1.76109,-1.401635,-1.10769,-0.938593,-0.7854,id752,-0.984627,STAR,-0.368074,-0.659768
0.420244,-0.57514,0.845976,0.824449,0.706401,0.554785,0.508799,id745,0.21354,GALAXY,-0.014642,-0.827766
-3.395555,-0.00854,-1.922534,-1.525235,-1.25638,-1.174128,-1.115053,id1035,-0.385544,GALAXY,-0.28969,-0.70739
-0.163658,-0.542204,0.266813,-0.272086,-0.47135,-0.520308,-0.578002,id756,1.411708,GALAXY,-0.129939,-0.374702
1.223898,-0.561702,0.570016,-0.620663,-1.032356,-1.207317,-1.229599,id752,0.812624,GALAXY,-0.123918,-0.844963
1.403962,-0.57501,1.147612,0.085971,-0.446898,-0.663731,-0.807495,id745,0.21354,GALAXY,-0.065512,-0.827105
1.431836,1.394882,-1.036624,-1.598062,-1.633858,-1.73565,-1.55375,id1345,1.411708,STAR,-0.370315,1.301305
0.624796,-0.584417,0.403473,0.757946,0.942223,1.01964,1.084522,id752,0.21354,STAR,-0.366864,-0.839671
-0.565384,-0.568865,-0.4601,-0.566542,-0.481086,-0.380693,-0.304443,id1239,0.812624,STAR,-0.367613,-0.682918
1.703764,1.706301,0.314922,0.316708,0.285122,0.210291,0.156893,id1336,-1.583711,GALAXY,-0.20025,-0.762287
1.652541,1.822911,0.567654,1.244185,1.597186,1.681029,1.563372,id1336,-1.583711,QSO,5.707376,-0.823798
0.343318,-0.586242,1.146552,0.328772,-0.124877,-0.279076,-0.424783,id752,0.21354,GALAXY,-0.125089,-0.66969
-0.105604,-0.606162,1.0259,0.106857,-0.325052,-0.46069,-0.592924,id756,-0.984627,GALAXY,-0.113862,-0.878694
-2.454768,-0.781667,-2.712986,-0.856693,0.129455,0.622931,0.936813,id1045,1.411708,STAR,-0.367727,2.419084
-0.391094,-0.556625,0.804943,1.845893,1.994484,2.128661,2.049011,id756,0.812624,QSO,1.996805,-0.650509
0.205333,-0.622406,1.050828,0.692994,0.624957,0.648691,0.656659,id756,-1.583711,STAR,-0.368253,0.793344
0.275956,-0.632357,-4.064688,-3.517063,-2.421797,-1.907532,-1.612252,id752,-1.583711,STAR,-0.366965,1.075765
-0.037438,-0.591391,1.161174,1.289654,1.246288,1.235297,1.244471,id756,-0.385544,STAR,-0.367154,1.046663
-1.037581,1.293708,0.013069,0.033636,-0.174356,-0.311298,-0.408565,id1331,-0.385544,GALAXY,-0.034541,-0.709374
-0.016258,-0.624797,-0.65221,-0.552768,-0.509709,-0.520458,-0.513054,id756,-1.583711,GALAXY,-0.248171,-0.84827
-1.037417,1.296311,-0.06356,-0.733943,-0.889946,-0.910388,-0.869458,id1331,-0.385544,STAR,-0.367543,1.243762
0.280856,-0.635526,-1.801954,-2.337965,-2.335645,-2.26131,-2.188068,id752,-1.583711,STAR,-0.368599,1.075765
0.361945,-0.659347,0.526416,-0.237076,-0.585768,-0.69117,-0.792707,id1140,0.812624,GALAXY,-0.152249,-0.624052
