@relation 'online_shoppers_intention-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.NumericToNominal-R12,13,14,15-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0'

@attribute Administrative numeric
@attribute Administrative_Duration numeric
@attribute Informational numeric
@attribute Informational_Duration numeric
@attribute ProductRelated numeric
@attribute ProductRelated_Duration numeric
@attribute BounceRates numeric
@attribute ExitRates numeric
@attribute PageValues numeric
@attribute SpecialDay numeric
@attribute Month {Feb,Mar,May,Oct,June,Jul,Aug,Nov,Sep,Dec}
@attribute OperatingSystems {1,2,3,4,5,6,7,8}
@attribute Browser {1,2,3,4,5,6,7,8,9,10,11,12,13}
@attribute Region {1,2,3,4,5,6,7,8,9}
@attribute TrafficType {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}
@attribute VisitorType {Returning_Visitor,New_Visitor,Other}
@attribute Weekend {FALSE,TRUE}

@data
10,187.694444,5,495.5,122,2743.213113,0.000199,0.005114,1.483211,0,Nov,2,2,1,2,Returning_Visitor,FALSE
2,102,0,0,16,502.833333,0,0.004444,0,0,Mar,3,2,4,2,Returning_Visitor,TRUE
10,198.243056,3,276.25,151,4344.919986,0.002532,0.011966,0,0,Dec,4,2,4,2,Returning_Visitor,FALSE
0,0,0,0,6,255,0,0.008333,0,0,Mar,1,2,8,2,Returning_Visitor,TRUE
3,103.083333,2,39.25,39,1406.95,0.015331,0.039562,5.606383,0,Nov,3,2,5,2,Returning_Visitor,FALSE
11,2047.234848,9,1146.666667,45,3641.213151,0.002637,0.014311,7.75388,0,Mar,2,2,1,2,Returning_Visitor,FALSE
1,37,0,0,12,663.5,0,0.016667,10.83431,0,Mar,3,2,6,8,New_Visitor,FALSE
0,0,0,0,29,631.775,0.021429,0.050425,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,2,78,0,0.05,0,0,Dec,3,2,9,2,Returning_Visitor,FALSE
0,0,0,0,8,93,0,0.05,0,0,Dec,2,5,3,1,Returning_Visitor,FALSE
0,0,0,0,12,666,0,0.018182,0,0,May,2,4,8,2,Returning_Visitor,FALSE
10,118,0,0,85,2694.833333,0,0.001916,0,0,May,2,4,3,2,New_Visitor,FALSE
0,0,2,193.25,106,5633.538274,0.008879,0.017232,0,1,May,3,2,8,2,Returning_Visitor,TRUE
5,147.75,0,0,44,670.3,0.012766,0.023404,0,0,May,2,2,4,3,Returning_Visitor,FALSE
3,89.666667,0,0,15,2022.117778,0.011765,0.023529,11.553997,0,Sep,3,2,3,1,Returning_Visitor,FALSE
0,0,0,0,2,62,0,0.05,0,0,Mar,1,1,2,10,Returning_Visitor,FALSE
0,0,0,0,3,132.4,0,0.033333,0,0,June,3,2,1,1,Returning_Visitor,FALSE
0,0,0,0,14,811,0.015385,0.041026,0,0,Mar,2,2,8,1,Returning_Visitor,FALSE
6,63,1,16,187,4987.688889,0.003109,0.011119,10.801887,0,May,4,1,2,2,Returning_Visitor,FALSE
0,0,0,0,2,5,0,0.1,0,0,Nov,2,4,1,5,New_Visitor,FALSE
5,75,0,0,31,1066,0,0.014286,0,0,May,2,2,1,6,Returning_Visitor,FALSE
0,0,0,0,79,4709.992857,0,0.005574,0,0,Nov,2,2,6,2,New_Visitor,FALSE
0,0,0,0,3,1666.5,0,0.033333,0,0,Nov,2,5,3,3,Returning_Visitor,FALSE
6,77.333333,1,52.333333,6,126.666667,0,0.016667,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE
3,155.75,1,0,62,2038.772727,0.007071,0.025466,17.602695,0,Nov,2,4,1,10,Returning_Visitor,TRUE
10,198.4,2,114,26,607.977778,0,0.016667,4.987237,0,May,2,2,1,2,Returning_Visitor,FALSE
1,14,0,0,5,92.333333,0,0.016667,0,0,Dec,2,4,1,1,New_Visitor,FALSE
4,34.933333,0,0,2,22.8,0,0.028571,0,0,Oct,2,2,4,2,New_Visitor,FALSE
4,46.041667,4,93.416667,75,6057.928961,0.010425,0.019667,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE
3,60.166667,0,0,14,2322.866667,0.011765,0.028431,0,0,June,2,2,2,1,Returning_Visitor,FALSE
6,96.857143,0,0,28,672.545238,0,0.020707,19.714689,0,Mar,1,1,2,10,Returning_Visitor,FALSE
2,132.4,0,0,11,296.3,0,0.015385,0,0,Sep,2,4,3,2,New_Visitor,FALSE
9,122.2,0,0,51,2303.96,0.019497,0.036855,0,0,Aug,2,4,4,2,Returning_Visitor,FALSE
0,0,0,0,21,173,0.009524,0.02381,0,0,Dec,1,2,3,3,Returning_Visitor,FALSE
0,0,0,0,6,50.833333,0.033333,0.05,0,0,Nov,1,1,3,2,New_Visitor,FALSE
4,109,2,34,30,1049.833333,0.0125,0.028646,0,0,May,2,2,6,4,Returning_Visitor,TRUE
1,0,0,0,11,1019.5,0.022222,0.044444,26.657778,0,May,2,5,3,1,Returning_Visitor,FALSE
0,0,0,0,3,79,0,0.033333,0,0,Nov,1,2,1,1,Returning_Visitor,FALSE
0,0,0,0,30,950.833333,0.006667,0.02,0,0,May,2,5,8,4,Returning_Visitor,FALSE
1,18,0,0,24,1332.25,0,0.008696,0,0,Dec,2,2,1,2,New_Visitor,FALSE
12,225.25,1,0,129,3367.041281,0.001429,0.018457,1.0353,0,Nov,2,4,1,10,Returning_Visitor,FALSE
0,0,0,0,16,355.5,0,0.014286,11.131714,0,May,3,2,1,3,New_Visitor,FALSE
4,36.3,2,11,71,3287.216667,0.031507,0.055342,0,0,Sep,4,1,9,3,Returning_Visitor,TRUE
1,418,3,76,70,3345.685836,0.002515,0.007571,7.204614,0,May,2,10,6,4,Returning_Visitor,FALSE
4,47.3,1,0,32,1870.966667,0,0.037037,0,0,Aug,2,2,9,2,Returning_Visitor,FALSE
0,0,0,0,27,458.256032,0.007407,0.022222,38.123686,0,June,1,1,2,2,Returning_Visitor,FALSE
0,0,0,0,13,1005,0,0.016667,0,0,May,2,2,7,2,New_Visitor,FALSE
6,288,0,0,16,475.3,0.010526,0.036842,0,0,Sep,2,2,2,13,Returning_Visitor,FALSE
0,0,0,0,15,309.8,0,0.016667,0,0.2,May,2,2,6,4,Returning_Visitor,FALSE
10,207.866667,0,0,8,217.866667,0,0.004167,0,0.6,May,2,5,1,5,New_Visitor,FALSE
0,0,0,0,12,281.5,0.016667,0.020833,0,0,May,2,4,7,4,Returning_Visitor,TRUE
10,225.45,0,0,60,1449.608333,0.004545,0.01132,0,0,Dec,2,2,4,1,Returning_Visitor,FALSE
0,0,0,0,4,61,0,0.025,0,0,May,1,1,4,4,Returning_Visitor,FALSE
10,212.761628,4,109,222,9049.534024,0.008536,0.018457,10.66937,0,Nov,1,2,3,2,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,4,1,3,Returning_Visitor,FALSE
0,0,0,0,18,356,0.011111,0.038889,0,0.2,May,3,2,3,13,Returning_Visitor,FALSE
5,79.333333,3,242.055556,17,1142.816919,0.006818,0.01852,62.168864,0,Mar,3,2,6,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,June,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,19,1651.928571,0.024561,0.066234,0,1,May,2,10,1,1,Returning_Visitor,TRUE
7,351.083333,1,131,53,3271.030448,0,0.005527,13.781508,0,Nov,1,1,2,4,Returning_Visitor,FALSE
0,0,0,0,3,23,0.066667,0.1,0,0.6,May,3,2,1,3,Returning_Visitor,FALSE
4,298,1,0,14,625,0,0.0125,0,0,May,1,1,6,2,New_Visitor,FALSE
0,0,0,0,22,325.75,0,0.031818,0,0,Mar,2,10,7,2,Returning_Visitor,FALSE
3,224,2,42,132,5098.75498,0.010633,0.014962,2.209003,0,Nov,1,2,1,2,Returning_Visitor,FALSE
1,154.5,0,0,9,308.333333,0,0.0125,0,0,Nov,1,2,2,10,Returning_Visitor,TRUE
0,0,0,0,7,55,0.057143,0.114286,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
1,103,0,0,20,1140.666667,0,0.005,19.181088,0,Dec,3,2,3,2,New_Visitor,FALSE
3,79.75,0,0,3,73.5,0.04,0.077778,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE
5,94.6,0,0,69,2222.419048,0.005093,0.014961,0,0,Oct,1,1,3,2,Returning_Visitor,FALSE
1,13,0,0,15,317,0,0.006667,0,0,Mar,2,2,1,2,New_Visitor,TRUE
0,0,2,52.5,18,502,0,0.01,0,0,Dec,8,2,9,2,New_Visitor,TRUE
0,0,0,0,20,1958.833333,0.011111,0.035185,0,0,Nov,3,2,5,1,Returning_Visitor,FALSE
0,0,0,0,14,253.1,0.057143,0.078571,0,0,June,1,1,2,3,Returning_Visitor,FALSE
0,0,1,8,21,936.642857,0.004545,0.008988,0,0,Nov,1,1,3,2,Returning_Visitor,TRUE
3,120.6,3,183.8,85,1813.753466,0,0.005699,0.858361,0,Aug,2,2,3,4,Returning_Visitor,FALSE
1,5,0,0,7,1252.766667,0.025,0.021429,0,0,Sep,1,2,7,4,Returning_Visitor,FALSE
2,9,1,0,106,6617.791228,0.009048,0.026412,1.777493,0,Nov,3,2,1,1,Returning_Visitor,TRUE
0,0,0,0,8,1004.5,0,0.05,27.777259,0,Dec,1,1,4,1,Returning_Visitor,FALSE
1,13,0,0,13,220.333333,0,0.002198,0,0,May,2,2,8,16,Returning_Visitor,FALSE
0,0,0,0,36,319.5,0.047778,0.088889,0,0,May,2,2,3,1,Returning_Visitor,FALSE
7,211.5,0,0,54,9128.283883,0.011462,0.039252,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,3,1,Returning_Visitor,FALSE
16,590.925,0,0,54,2214.230303,0.009375,0.031076,1.28857,0,Oct,2,4,8,1,Returning_Visitor,FALSE
0,0,0,0,8,170,0.075,0.08,0,0,Mar,1,1,7,3,Returning_Visitor,TRUE
3,150,0,0,12,271.333333,0,0.014286,0,0,Mar,1,1,4,2,New_Visitor,FALSE
0,0,0,0,1,0,0,0.2,0,0.2,May,2,2,6,1,Returning_Visitor,FALSE
1,0,0,0,9,336.883333,0,0.04,30.219696,0,Sep,1,2,6,4,Returning_Visitor,FALSE
4,158.333333,1,9,9,634.2,0.005556,0.008095,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0.4,May,2,2,1,3,Returning_Visitor,FALSE
3,172,0,0,53,1299.383333,0,0.003704,0,0,Mar,2,6,7,2,Returning_Visitor,TRUE
6,453.6,2,12,73,1889.833333,0.010256,0.018884,0,0,Dec,3,2,4,13,Returning_Visitor,FALSE
0,0,0,0,58,3178.5,0,0.015789,0,0,Nov,2,2,9,2,Returning_Visitor,FALSE
0,0,0,0,87,4403.382777,0.002941,0.011552,0,0,Dec,2,2,6,2,Returning_Visitor,FALSE
5,102.866667,0,0,12,219.6,0,0.035294,0,0,Oct,2,2,6,20,Returning_Visitor,FALSE
2,25,0,0,25,243.166667,0.016667,0.057284,0,0,Nov,2,2,3,6,Returning_Visitor,FALSE
2,90,0,0,3,202.833333,0,0.013333,0,0,May,3,2,7,2,Returning_Visitor,FALSE
0,0,0,0,36,808.083333,0,0.007619,53.101429,0,May,2,2,6,4,Returning_Visitor,FALSE
1,6,0,0,16,608.833333,0.011765,0.026667,52.700521,0,Mar,3,2,1,11,Returning_Visitor,FALSE
0,0,0,0,76,1553.269048,0,0.009586,0,0,Nov,2,4,1,2,Returning_Visitor,FALSE
0,0,0,0,2,29.2,0,0.05,0,0,Jul,1,1,4,3,Returning_Visitor,FALSE
1,12,2,39.5,23,488.75,0,0.015278,0,0,Dec,2,2,1,1,Returning_Visitor,TRUE
1,6,0,0,14,548.185714,0.028571,0.02987,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE
0,0,0,0,4,228.5,0.033333,0.03,0,0.4,May,3,2,6,1,Returning_Visitor,FALSE
9,546,0,0,28,1561.083333,0.01,0.03,3.810575,0,Mar,2,2,7,10,Returning_Visitor,FALSE
0,0,0,0,20,565.666667,0.015,0.026667,0,0,Nov,2,4,6,1,Returning_Visitor,FALSE
1,7,0,0,9,160.5,0,0.025,0,0,May,2,2,2,3,Returning_Visitor,FALSE
0,0,0,0,4,34,0.1,0.125,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE
0,0,0,0,2,63,0,0.05,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE
1,0,0,0,31,1282,0.03125,0.05,0,0.8,May,2,2,6,3,Returning_Visitor,FALSE
4,116,1,8,59,1828.774603,0.003874,0.023362,26.937924,0,May,2,2,7,6,Returning_Visitor,FALSE
1,0,1,46.5,22,671.866667,0.017391,0.02058,0,0,Nov,3,2,7,10,Returning_Visitor,FALSE
5,87.8,0,0,38,842.423593,0,0.011382,52.285941,0,Oct,1,1,1,2,Returning_Visitor,TRUE
1,20,0,0,30,1038.791667,0.006667,0.026667,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,4,1,Returning_Visitor,FALSE
0,0,0,0,6,351.4,0.066667,0.1,0,0,June,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,27,2098.238095,0.037037,0.043519,0,0.8,May,2,2,1,3,Returning_Visitor,FALSE
2,53.85,0,0,2,161.2,0,0,0,0,Aug,2,4,3,1,Returning_Visitor,FALSE
1,180.4,1,36.2,28,1907.08,0.006667,0.015556,19.244051,0,Sep,2,2,1,1,Returning_Visitor,TRUE
0,0,0,0,6,81.75,0,0.066667,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,27,954.666667,0,0.003846,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,16,107.929167,0,0.008532,0,0,Dec,2,2,7,2,Returning_Visitor,FALSE
4,144.5,0,0,19,885.125,0.021053,0.050877,0,0.6,May,3,2,6,13,Returning_Visitor,FALSE
4,381.8,0,0,1,31.2,0,0.04,0,0,Sep,2,4,4,2,Returning_Visitor,TRUE
3,227,0,0,3,164,0,0.013333,0,0,Mar,1,1,3,2,New_Visitor,FALSE
0,0,0,0,2,31,0,0.05,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE
3,18.333333,0,0,38,2635.177778,0,0.008947,0,0.4,Feb,2,4,1,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Feb,3,2,3,3,Returning_Visitor,FALSE
3,94,0,0,19,707.266667,0,0.035714,0,0,May,2,2,4,2,Returning_Visitor,FALSE
15,677.191176,0,0,152,3561.130212,0,0.008687,5.731608,0,Dec,2,2,6,1,Returning_Visitor,FALSE
0,0,0,0,20,799.061905,0.0125,0.04275,0,0,June,1,1,6,4,Returning_Visitor,FALSE
3,59,0,0,29,527.208333,0,0.01133,0,0,Mar,2,4,1,6,Returning_Visitor,FALSE
0,0,0,0,3,80,0.066667,0.133333,0,0.2,Feb,3,2,1,3,Returning_Visitor,FALSE
1,0,0,0,0,0,0.2,0.2,0,0,Dec,3,2,1,3,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE
2,14,0,0,65,2130.447802,0.016923,0.02459,20.60236,0,Nov,3,2,1,1,Returning_Visitor,FALSE
4,52.833333,0,0,57,1761.285714,0.006897,0.022221,0,0,Nov,1,1,1,3,Returning_Visitor,TRUE
0,0,0,0,3,96,0,0.066667,0,0,May,1,8,6,11,Returning_Visitor,TRUE
0,0,0,0,3,0,0.2,0.2,0,0,May,3,2,6,13,Returning_Visitor,TRUE
6,72.019608,4,343,157,4461.28524,0.000081,0.007019,31.85608,0,Dec,2,4,3,2,Returning_Visitor,FALSE
0,0,0,0,72,2129.333333,0,0.01875,0,0.8,May,2,5,1,6,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE
4,324.5,0,0,30,1456.783333,0,0.00902,30.012882,0,May,2,2,4,2,Returning_Visitor,FALSE
4,103.6,1,27.2,26,2609,0,0.002381,47.124546,0,Nov,2,6,1,2,Returning_Visitor,TRUE
6,360.916667,4,114.2,17,806.65,0.01,0.015,0,0,June,2,10,3,5,New_Visitor,TRUE
7,85.529167,3,255.5,45,2996.4875,0.014815,0.026281,2.0905,0,May,2,2,3,3,Returning_Visitor,FALSE
2,43.727273,0,0,59,3354.078463,0.012308,0.026495,9.005311,0,Nov,2,2,3,1,Returning_Visitor,FALSE
0,0,0,0,12,846.25,0,0.018182,40.401448,0,Dec,2,6,1,6,New_Visitor,FALSE
1,68,0,0,20,870.666667,0,0.020175,0,0,May,2,4,3,3,Returning_Visitor,FALSE
0,0,0,0,8,117.8,0.15,0.15,0,0,June,1,1,3,3,Returning_Visitor,TRUE
0,0,0,0,51,874.404762,0.008,0.0345,0,0,Nov,2,2,7,2,Returning_Visitor,FALSE
4,81.5,0,0,12,223.583333,0,0.002667,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,5,43,0,0.04,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE
0,0,0,0,8,203,0.0125,0.0375,0,0,May,2,2,5,2,Returning_Visitor,TRUE
1,74,0,0,21,744.833333,0,0.01,0,0,May,2,2,1,2,New_Visitor,TRUE
0,0,0,0,2,0,0.2,0.2,0,0,Nov,3,2,5,20,Returning_Visitor,FALSE
0,0,1,172,21,564.5,0,0.042965,0,0.8,May,3,3,2,1,Returning_Visitor,FALSE
0,0,0,0,3,19,0.066667,0.133333,0,0,Nov,2,5,3,10,Returning_Visitor,FALSE
0,0,0,0,6,231.8,0.066667,0.066667,0,0,Oct,2,5,3,2,Returning_Visitor,FALSE
0,0,0,0,10,149.6,0.02,0.04,0,0.6,May,2,2,2,2,Returning_Visitor,FALSE
3,19.5,0,0,16,250.083333,0,0.013158,0,0,May,2,2,3,2,New_Visitor,FALSE
5,64.583333,0,0,36,1334.083333,0,0.005405,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE
0,0,2,162.5,49,572.061039,0.004,0.027944,0,0,Dec,2,2,1,6,Returning_Visitor,FALSE
0,0,0,0,3,17,0,0.066667,0,0,May,2,2,9,3,Returning_Visitor,FALSE
0,0,0,0,5,71,0,0.04,0,0,May,4,1,1,2,Returning_Visitor,TRUE
6,615.25,0,0,68,2524.719048,0,0.000176,0,0,Mar,1,2,6,1,Returning_Visitor,FALSE
0,0,4,102,93,2835.417641,0.007544,0.037316,0,0,Dec,2,2,4,1,Returning_Visitor,FALSE
2,37,0,0,24,1270.166667,0.013043,0.017391,0,0,May,2,2,1,6,Returning_Visitor,FALSE
2,7,0,0,10,75,0.05,0.11,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,2,7,10,Returning_Visitor,FALSE
0,0,2,109,23,1232.733333,0,0.012821,56.358846,0,May,4,2,1,19,Returning_Visitor,TRUE
1,56.5,1,41.5,87,2504.870761,0.019556,0.03643,0,0,Nov,1,2,1,11,Returning_Visitor,TRUE
2,48.833333,6,370.875,22,526.028138,0.032143,0.032738,22.935311,0.6,May,1,1,1,2,Returning_Visitor,FALSE
0,0,0,0,16,571.5,0.041667,0.091667,0,0.4,May,7,1,6,3,Returning_Visitor,FALSE
1,16.6,0,0,84,1893.619048,0.016825,0.030139,0,0,Oct,1,1,6,3,Returning_Visitor,FALSE
0,0,0,0,2,205,0,0.05,0,0,May,3,2,1,13,Returning_Visitor,FALSE
1,23.2,0,0,4,52.4,0,0.02,0,0,Oct,2,4,2,1,New_Visitor,FALSE
0,0,0,0,8,245,0.1,0.120833,0,0,May,2,4,3,1,Returning_Visitor,FALSE
0,0,0,0,130,4164.936905,0.006154,0.012319,0,0,May,3,2,6,13,Returning_Visitor,FALSE
8,466.616667,5,81.4,25,1220.175,0.02,0.040444,0,0,Aug,3,2,3,2,Returning_Visitor,TRUE
1,7,0,0,11,298,0,0.006667,0,0,Mar,3,2,3,3,Returning_Visitor,TRUE
4,99.5,0,0,3,21.25,0,0.05,0,0,Nov,1,1,2,8,New_Visitor,TRUE
0,0,0,0,38,454.289177,0.011111,0.014074,0,0.6,May,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,5,586,0,0.06,0,0,Nov,2,4,9,10,Returning_Visitor,TRUE
3,56.8,1,3,73,1677.666667,0.010667,0.040444,0,0,June,2,2,7,1,Returning_Visitor,FALSE
0,0,0,0,30,655.542857,0.006667,0.019667,0,0,Dec,3,2,1,2,Returning_Visitor,TRUE
0,0,0,0,11,216,0.018182,0.036364,0,0,May,2,5,1,1,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,5,7,3,Returning_Visitor,FALSE
0,0,0,0,28,475.025,0,0.000446,0,0,Nov,1,1,6,10,New_Visitor,FALSE
0,0,0,0,19,154.216667,0.015789,0.024561,0,0,Feb,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,113,1341.632619,0.004805,0.011847,0,0,Jul,2,2,1,13,Returning_Visitor,FALSE
5,154.833333,7,285,90,3262.350896,0.003125,0.01091,0,0,May,3,2,5,6,Returning_Visitor,FALSE
7,121,0,0,16,589.875,0,0.009524,0,0,Dec,2,6,1,2,Returning_Visitor,TRUE
4,74.214286,0,0,32,1367.630952,0.008929,0.020313,50.82975,0,May,3,2,1,2,Returning_Visitor,TRUE
1,15.2,2,55.4,52,3019.805397,0,0.002725,0,0,Nov,2,6,1,1,Returning_Visitor,FALSE
2,41.5,0,0,10,264.25,0.016667,0.025,0,0,Nov,1,4,8,8,New_Visitor,TRUE
1,64.4,0,0,22,2364.65,0,0.043478,0,0,Oct,2,2,1,2,Returning_Visitor,FALSE
5,248.921429,0,0,131,6225.988835,0.003562,0.025012,7.963976,0,Nov,2,2,2,2,Returning_Visitor,TRUE
7,45.416667,0,0,35,653.859524,0,0.02735,19.784563,0,Dec,2,2,1,8,Returning_Visitor,FALSE
0,0,0,0,27,190.25,0.016,0.04,0,0.2,May,2,2,3,3,Returning_Visitor,FALSE
0,0,0,0,54,1441.636905,0.008462,0.004291,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE
0,0,1,0,9,215,0.044444,0.074074,0,0.8,Feb,4,1,1,3,Returning_Visitor,FALSE
1,0,0,0,39,1159.541667,0.00125,0.03125,0,0,Nov,2,2,6,2,Returning_Visitor,TRUE
1,9.5,0,0,23,1223,0.015217,0.012464,0,0,Feb,1,1,1,2,Returning_Visitor,TRUE
0,0,0,0,3,58,0,0.066667,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE
1,0,0,0,4,94.75,0,0.053333,0,0,Dec,3,2,1,20,Returning_Visitor,FALSE
9,363.875,0,0,29,2351.05,0.005556,0.015763,0,0,May,2,4,1,1,Returning_Visitor,FALSE
12,521.075,0,0,83,5124.691667,0,0.011197,35.254201,0,Dec,2,2,7,6,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,8,13,9,20,Other,FALSE
4,60.4,0,0,11,572.6,0,0.013333,0,0,Oct,2,2,7,4,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,4,13,Returning_Visitor,FALSE
0,0,0,0,4,58.5,0,0.066667,0,0,Dec,3,2,8,13,Returning_Visitor,FALSE
0,0,0,0,4,135.666667,0.05,0.025,0,0.4,Feb,3,3,1,4,Returning_Visitor,FALSE
0,0,0,0,15,463.333333,0.035714,0.046429,0,0,May,2,5,1,1,Returning_Visitor,FALSE
0,0,0,0,10,158.366667,0,0,54.995092,0,Jul,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,40,1699.583333,0.023077,0.0338,0,0,Nov,2,2,3,1,Returning_Visitor,TRUE
0,0,0,0,21,598.6,0,0.038095,0,0.6,May,2,4,1,4,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,1,1,1,New_Visitor,FALSE
0,0,0,0,25,929.583333,0.016,0.0296,0,0,Dec,3,2,4,13,Returning_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0.6,May,3,2,6,13,Returning_Visitor,FALSE
4,69,1,537,42,352.5,0.004255,0.019149,0,0,May,2,2,3,3,Returning_Visitor,FALSE
5,327.4,0,0,86,2806.846825,0.001533,0.004061,0,0,Oct,3,2,9,3,Returning_Visitor,TRUE
1,3,14,1165.166667,81,2820.952419,0.008897,0.029431,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE
7,42,0,0,23,502.525,0.007143,0.021429,0,0,Nov,2,5,3,3,Returning_Visitor,TRUE
0,0,0,0,25,1978.7,0.032,0.06,0,0,Aug,2,2,1,3,Returning_Visitor,FALSE
4,34.2,0,0,27,809.693333,0.023214,0.033827,27.650968,0,Sep,3,2,4,13,Returning_Visitor,TRUE
0,0,0,0,8,152,0.0375,0.070833,0,0.6,May,3,2,1,2,Returning_Visitor,FALSE
0,0,0,0,2,13,0,0.1,0,0,Dec,1,1,3,2,Returning_Visitor,TRUE
0,0,0,0,18,191,0,0.033333,0,0,Nov,4,1,3,1,Returning_Visitor,FALSE
1,58.5,0,0,23,1033,0.008333,0.0375,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE
0,0,0,0,6,655,0.033333,0.022222,0,0,May,1,1,1,3,Returning_Visitor,TRUE
0,0,0,0,7,174.5,0.042857,0.066667,0,0,May,1,1,1,4,Returning_Visitor,TRUE
3,22,2,69.5,30,1671.583333,0,0.019355,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
2,179,1,0,2,163,0,0.04,0,0,May,1,1,3,2,New_Visitor,FALSE
6,561,0,0,29,1816.427273,0.011458,0.020881,0,0,May,3,2,5,13,Returning_Visitor,FALSE
0,0,0,0,24,854.333333,0,0.008333,0,0,Mar,4,1,1,10,Returning_Visitor,FALSE
12,150.133333,0,0,17,231,0.016,0.039333,0,0,Sep,3,2,3,3,Returning_Visitor,FALSE
0,0,0,0,5,82,0.1,0.146667,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE
13,869.166667,2,28.2,97,2865.817778,0.009346,0.024206,0,0,Oct,2,6,1,1,Returning_Visitor,FALSE
0,0,0,0,13,687.5,0,0.033333,0,0.6,May,2,2,4,6,Returning_Visitor,FALSE
1,18,1,6,122,7141.214642,0.012927,0.019625,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE
2,29,1,14,106,3825.102381,0.007593,0.039828,0,1,May,2,2,4,3,Returning_Visitor,TRUE
1,36.5,0,0,30,1668.116667,0,0.02381,0,0,Dec,1,1,8,2,Returning_Visitor,FALSE
7,84.55,0,0,48,805.099298,0,0.031197,8.781144,0,May,2,2,1,2,Returning_Visitor,FALSE
