@relation 'table-weka.filters.unsupervised.attribute.Remove-R1,13,16,18-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P10.0'

@attribute ra numeric
@attribute dec numeric
@attribute u numeric
@attribute g numeric
@attribute r numeric
@attribute i numeric
@attribute z numeric
@attribute run numeric
@attribute rerun numeric
@attribute camcol numeric
@attribute field numeric
@attribute class {STAR,GALAXY,QSO}
@attribute redshift numeric
@attribute mjd numeric

@data
151.457644,0.633353,16.34388,14.46255,13.58914,13.18534,12.90456,756,301,5,238,GALAXY,0.02092,52235
112.476463,35.363422,17.95939,16.69377,16.24889,16.10293,16.04553,1350,301,3,28,STAR,-0.00029,53446
149.33768,0.814934,19.14583,17.81016,17.24112,16.93485,16.68197,756,301,5,224,GALAXY,0.038531,51633
260.758763,25.890844,18.44108,17.00965,16.48535,16.27756,16.18861,1345,301,1,767,STAR,-0.000083,53905
60.014664,-4.628581,19.17649,18.16442,17.72433,17.53496,17.46324,1045,301,6,174,STAR,0.000677,53738
241.25056,51.893579,19.49987,18.41746,17.9315,17.74402,17.64972,1345,301,6,568,STAR,-0.000183,54270
198.138483,66.419643,19.33878,19.08282,18.99711,19.01756,18.83539,1412,301,2,204,QSO,0.775761,51988
210.636711,0.098764,16.09167,16.35136,16.86942,17.23351,17.53745,752,301,4,448,STAR,0.000455,55631
239.847675,-0.811374,19.44881,18.09053,18.16354,18.27184,18.2727,752,301,2,643,STAR,0.000135,51692
143.788023,0.432624,19.40362,18.2251,17.44662,16.97563,16.74055,1239,301,5,156,GALAXY,0.151155,52314
174.553577,68.071758,18.92172,17.54667,17.06709,16.87935,16.81378,1350,301,6,343,STAR,-0.000476,54498
172.22695,64.818781,19.07198,17.67963,17.00554,16.63463,16.41603,1302,301,4,340,GALAXY,0.069281,52059
162.846111,-0.017805,17.51152,15.35083,14.63736,14.41123,14.31494,756,301,3,314,STAR,0.000166,54213
120.058946,46.04259,18.57932,16.58856,15.67172,15.22984,14.88485,1402,301,4,100,GALAXY,0.062378,51884
187.864002,-0.337008,18.62285,17.9556,17.68548,17.53894,17.39356,752,301,3,296,GALAXY,0.031471,51941
162.125037,0.407315,19.36761,17.52439,16.83934,16.60497,16.47103,756,301,4,309,STAR,0.000485,54208
19.194473,14.222628,18.82956,17.44209,16.86642,16.5644,16.20702,1035,301,3,89,GALAXY,0.046382,51821
137.189884,55.544726,18.902,17.04793,16.22837,15.83676,15.55424,1345,301,4,196,GALAXY,0.046457,51908
210.122299,63.645062,17.08795,16.09383,15.74959,15.54102,15.41526,1345,301,5,435,GALAXY,0.030972,52353
224.231446,0.555797,19.46866,18.26626,17.80767,17.62572,17.52698,752,301,5,539,STAR,-0.000163,54970
162.043072,0.71493,18.52183,16.65057,15.93536,15.6791,15.56983,756,301,5,309,STAR,-0.000002,54213
188.634592,-3.42828,18.52817,16.73893,15.85666,15.43559,15.12555,1140,301,1,238,GALAXY,0.059996,52000
225.650869,59.314902,19.55314,19.34774,19.11731,18.74046,18.71131,1345,301,5,492,QSO,1.686155,52056
27.389692,13.233364,17.6331,15.82372,14.98295,14.56457,14.25138,1035,301,2,143,GALAXY,0.016661,51877
189.381826,-0.313573,18.04953,16.98169,16.56269,16.41943,16.32831,752,301,3,306,STAR,-0.000009,51941
185.283146,0.927997,17.44,16.49648,16.24091,16.14083,16.08615,752,301,6,279,STAR,0.000466,54140
22.926178,13.582161,17.17192,15.75236,15.08064,14.71081,14.46592,1035,301,2,114,GALAXY,0.044178,51898
196.70756,67.316282,18.99553,18.69853,18.44378,18.50162,18.69406,1412,301,4,199,QSO,1.021832,51988
183.425107,-0.260758,19.20034,17.44335,16.47953,15.97518,15.61525,752,301,3,266,GALAXY,0.124606,52023
193.916057,-3.514723,15.1585,15.92086,16.26638,16.03305,15.61474,1140,301,1,274,GALAXY,0.434987,51997
230.583992,55.137056,18.94853,18.95052,19.03549,18.79412,18.913,1345,301,1,523,QSO,1.84143,54525
173.672892,64.864395,18.96109,17.83302,17.58364,17.11518,16.99203,1302,301,4,344,STAR,0.000193,54942
231.877487,-0.673922,19.37003,19.02993,18.73956,18.75526,18.67886,752,301,2,590,QSO,0.926343,51673
181.98215,-0.544348,18.67772,17.09608,16.31238,15.87683,15.56378,756,301,2,442,GALAXY,0.079435,51999
188.527807,0.856462,17.99196,16.71544,16.20295,15.98184,15.87663,752,301,6,300,STAR,0.000599,54562
243.814572,0.487327,19.05003,17.66306,16.92764,16.55239,16.27487,752,301,5,670,GALAXY,0.086069,51693
185.766534,0.028554,18.97832,18.10239,17.81904,17.71502,17.695,752,301,4,282,STAR,0.000433,54140
181.426286,-3.385651,19.38734,17.44977,16.50718,16.08099,15.75364,1140,301,1,190,GALAXY,0.107225,52368
150.703161,0.635626,19.25974,18.00986,17.53096,17.23808,17.08458,756,301,5,233,GALAXY,0.045528,51910
243.076398,-0.051235,18.63214,17.03507,16.27731,15.9094,15.64428,745,301,3,563,GALAXY,0.063669,51690
178.522747,-3.447319,19.2862,18.18373,17.52395,17.16956,16.97498,1140,301,1,171,GALAXY,0.136392,52370
235.199735,0.441029,19.39626,18.26639,17.53201,17.1662,16.92536,752,301,5,612,GALAXY,0.165146,51663
30.599918,12.897729,19.08916,18.11381,17.76143,17.63206,17.57405,1035,301,2,164,STAR,-0.000584,55828
203.84714,1.23537,19.29417,18.19797,18.2136,18.28452,18.37729,1404,301,6,33,STAR,0.00056,51955
235.29941,0.557699,19.48384,18.42949,18.03291,17.85563,17.7475,752,301,5,613,STAR,-0.000447,54562
166.69779,-0.924148,17.58879,15.76081,14.9593,14.55726,14.24744,756,301,1,340,GALAXY,0.038248,51900
210.272748,66.352415,18.36333,16.08587,15.16683,14.84905,14.68947,1350,301,6,435,STAR,0.000013,54924
234.077033,0.4844,18.9217,17.83718,17.31191,16.93746,16.74082,752,301,5,605,GALAXY,0.112251,51663
183.629672,68.360171,17.23248,15.87104,15.31817,14.90718,14.57008,1350,301,6,366,GALAXY,0.060899,56748
23.86317,13.488278,18.91926,18.95518,18.68492,18.72724,18.81737,1035,301,2,120,QSO,1.316978,51882
233.655633,0.54344,19.46692,18.01881,17.74425,17.32405,17.22302,752,301,5,602,STAR,-0.000042,51989
217.307143,-0.738043,19.33464,19.00286,18.86361,18.91704,18.79409,752,301,2,493,QSO,0.808096,51637
179.689293,-0.454379,19.09722,17.60256,16.82659,16.43768,16.14087,756,301,2,427,GALAXY,0.094841,51930
161.791872,-0.46526,18.81566,17.4146,16.8651,16.67896,16.57537,756,301,2,307,STAR,0.000005,54213
149.81173,1.137467,18.35042,17.03538,16.30501,15.865,15.61591,756,301,6,227,GALAXY,0.081611,52235
163.013416,-0.060583,19.287,17.87284,17.08973,16.71139,16.43971,756,301,3,315,GALAXY,0.094134,51909
221.804629,60.714763,18.03127,16.83949,16.31655,16.02089,15.80998,1345,301,5,476,GALAXY,0.050103,52081
187.183984,-0.897634,19.00405,17.62036,16.36079,16.17785,15.82406,756,301,1,477,GALAXY,0.161453,51990
170.623699,-0.529443,19.04209,18.12822,17.44538,17.03569,16.81496,756,301,2,366,GALAXY,0.14705,51612
133.962449,53.907753,19.48564,18.40632,17.78021,17.40439,17.17757,1345,301,4,180,GALAXY,0.188629,56739
232.648733,53.962966,18.79504,18.58168,18.53985,18.29899,18.31369,1345,301,1,534,QSO,1.61958,52442
153.496122,-0.081581,18.18003,16.07295,15.08006,14.62374,14.25727,756,301,3,252,GALAXY,0.090375,51883
11.387133,14.616652,16.35364,15.22937,14.91896,14.82719,14.79882,1035,301,3,39,STAR,-0.00003,53242
185.719475,-0.30726,19.32453,18.07029,17.60093,17.30303,17.14684,752,301,3,282,GALAXY,0.107225,52000
188.306948,-0.282046,19.43611,18.18207,17.66285,17.40842,17.28803,752,301,3,299,STAR,-0.000048,54567
241.900358,51.408445,18.80287,17.85428,17.57288,17.47866,17.46129,1345,301,6,573,STAR,-0.0007,54243
156.563791,-0.108396,19.30088,19.17728,19.26831,19.40944,19.54679,756,301,3,272,QSO,1.350456,55289
182.769314,-1.027644,19.07908,17.94386,18.1167,18.28671,18.49903,756,301,1,447,STAR,-0.000431,54922
156.084305,0.25077,19.53033,18.23362,17.62391,17.24792,16.99929,756,301,4,269,GALAXY,0.097933,51941
178.94763,-1.552246,19.01283,17.5888,16.94725,16.61518,16.36874,1231,301,6,65,GALAXY,0.081064,52370
214.64666,-0.682624,19.04738,17.27611,16.22921,15.76583,15.47639,752,301,2,475,GALAXY,0.150424,51609
235.175378,-0.763865,19.57001,17.69873,16.76399,16.30653,15.94461,752,301,2,612,GALAXY,0.056558,51663
245.591028,0.598424,18.53451,17.19451,16.60724,16.23436,16.04564,752,301,5,682,GALAXY,0.084526,52000
205.962768,0.076329,17.86844,17.31957,16.82959,16.45046,16.30176,752,301,4,417,QSO,0.073271,51943
150.897976,61.369492,19.22581,17.85898,17.02352,16.62424,16.31346,1345,301,5,258,GALAXY,0.127462,52282
168.474995,-0.038307,19.23199,18.61404,18.37873,18.02689,17.90841,756,301,3,352,QSO,0.445424,51900
190.175139,-0.317163,17.17357,15.67457,15.14117,14.94279,14.88762,752,301,3,311,STAR,-0.000169,54567
238.699435,-0.17,18.81672,17.43163,16.87278,16.63026,16.51572,745,301,3,534,STAR,-0.000058,51692
127.890603,49.303249,19.25698,18.36227,17.99861,17.84266,17.78021,1345,301,3,140,STAR,-0.000636,55277
184.770204,0.19801,18.18974,17.23738,16.89113,16.75727,16.71052,752,301,4,275,STAR,0.00052,54140
235.806395,0.499335,19.01852,19.07464,19.3264,19.519,19.63577,752,301,5,616,STAR,-0.00001,51663
187.913032,1.041488,19.58053,18.3891,18.31759,18.28812,18.12458,752,301,6,296,QSO,2.882547,55653
163.540355,0.409719,18.78853,17.60207,17.15968,16.85664,16.72724,756,301,4,319,GALAXY,0.047978,51909
200.084497,-0.574504,18.36596,18.32712,18.31242,18.30492,17.66498,1334,301,2,23,QSO,0.353117,51984
194.759841,-1.702534,18.64814,16.58136,15.65411,15.20422,14.88014,1140,301,5,279,GALAXY,0.080597,51694
239.741843,0.254241,19.39272,17.53023,16.53664,16.00845,15.58063,745,301,4,541,GALAXY,0.07786,51693
187.876244,-0.895779,19.52472,17.91455,16.9189,16.4262,16.0396,756,301,1,481,GALAXY,0.110722,51941
182.773241,-0.914389,19.47268,17.60541,16.88781,16.62139,16.48554,756,301,1,447,STAR,-0.000034,51615
9.886535,14.63085,19.37943,17.94113,17.30919,17.046,16.933,1035,301,3,29,STAR,-0.000165,54789
224.184761,63.424247,19.1273,18.21116,17.88843,17.74225,17.70245,1412,301,6,279,STAR,-0.000609,56447
8.941921,14.708132,19.22797,16.56167,15.32283,14.84933,14.57656,1035,301,3,23,STAR,-0.000055,54789
244.949053,-0.894235,19.15965,18.91703,18.61517,18.38544,18.42006,745,301,1,576,QSO,1.496161,51693
208.422927,0.209472,19.33291,17.86394,17.02597,16.59962,16.30877,752,301,4,433,GALAXY,0.115998,51943
168.29602,-0.991964,19.18801,17.95478,17.27604,16.86184,16.63637,756,301,1,350,GALAXY,0.077204,51984
132.017267,1.032359,19.50385,18.1298,17.49653,17.09622,16.82295,1239,301,6,78,GALAXY,0.060733,51912
166.565598,-0.182062,19.59427,18.14287,17.4618,17.11041,16.8507,756,301,3,339,GALAXY,0.071262,51908
246.997434,0.327866,19.28654,18.35228,18.02977,17.91581,17.82698,745,301,4,590,STAR,0.000301,52000
176.592155,-3.478589,19.40762,17.91377,16.97781,16.50842,16.15247,1140,301,1,158,GALAXY,0.159103,52056
132.642266,0.492458,18.71488,16.86668,15.95047,15.48086,15.13683,1239,301,5,82,GALAXY,0.064282,51901
24.686473,13.46921,19.59569,18.32062,17.52145,17.04797,16.7152,1035,301,2,125,GALAXY,0.155392,51882
203.802436,66.634734,19.08302,18.18745,17.83685,17.6858,17.63041,1412,301,4,218,STAR,-0.000639,54616
210.358897,64.503235,19.43164,18.54051,18.20135,18.09875,18.08521,1350,301,2,440,STAR,0.000289,56726
184.71197,0.066572,17.70824,16.61069,16.19772,16.0625,16.00229,752,301,4,275,STAR,0.000172,54922
182.41339,-0.871139,19.19556,18.20469,17.93784,17.7862,17.81664,756,301,1,445,STAR,0.000167,54922
223.545668,-0.770119,19.34521,17.80249,17.07351,16.68611,16.40781,752,301,2,534,GALAXY,0.083671,51994
198.692039,0.149571,18.17035,17.1598,16.82985,16.71137,16.66227,752,301,4,368,STAR,0.000126,56727
163.864576,-0.471311,19.50503,19.46745,19.15787,19.07567,19.11254,756,301,2,321,QSO,1.356743,51909
183.029204,-0.943707,17.42912,16.54786,16.27862,16.16135,16.15586,756,301,1,449,STAR,-0.000338,55323
180.17009,-0.615428,19.4939,18.02151,17.43683,17.23626,17.13414,756,301,2,430,STAR,0.000166,54552
181.851203,-0.582626,18.00132,16.45599,15.85696,15.637,15.53866,756,301,2,441,STAR,0.000077,54552
154.359635,-0.164217,19.03104,18.46669,18.11303,18.04101,17.43849,756,301,3,257,QSO,0.344911,51883
173.612812,67.977887,19.50077,17.75707,16.81789,16.36471,16.00464,1350,301,6,341,GALAXY,0.103221,51955
170.89931,1.087639,19.23973,17.9021,17.36507,17.08684,16.90027,756,301,6,368,GALAXY,0.073661,51612
192.931114,66.774322,19.31006,17.29539,16.38456,15.98082,15.66179,1412,301,2,190,GALAXY,0.080454,51988
254.593018,61.915271,19.5126,19.34414,19.08205,18.82613,18.41728,1336,301,2,29,QSO,0.375309,51695
200.7474,67.673472,19.13165,17.86637,17.20832,16.76454,16.57524,1350,301,6,409,GALAXY,0.149174,51988
236.687546,54.636286,17.72369,16.48737,16.02161,15.75816,15.58877,1345,301,6,542,GALAXY,0.048975,52442
186.734488,0.068075,18.81766,17.49303,16.91854,16.68079,16.58296,752,301,4,288,STAR,-0.000471,54140
179.98441,-0.548209,16.78922,15.47949,14.94273,14.6663,14.49417,756,301,2,429,GALAXY,0.021756,51999
174.626943,-0.207838,19.40296,17.90884,17.36519,17.18142,17.09696,756,301,3,393,STAR,0.000287,54471
171.631152,67.968099,19.33876,18.15172,17.46325,17.11398,16.88304,1350,301,6,336,GALAXY,0.123745,51942
179.22539,-3.419498,16.05877,16.22555,16.59989,16.83216,17.04776,1140,301,1,176,STAR,0.000212,52370
184.618037,-0.489836,19.05453,17.64501,17.09599,16.87453,16.77132,756,301,2,459,STAR,-0.000491,54922
121.257518,44.377771,16.7666,15.55433,15.6025,15.65358,15.71851,1331,301,5,121,STAR,-0.000079,51877
61.979118,-4.310702,18.44314,17.43054,17.02126,16.85003,16.80639,1045,301,6,188,STAR,-0.000629,54802
195.806654,67.556635,19.07506,17.89567,17.30803,16.99265,16.87239,1412,301,4,196,GALAXY,0.081436,51988
152.322773,61.973091,18.69488,17.59954,17.12867,16.93608,16.86624,1345,301,5,264,STAR,-0.000161,52370
192.942036,-1.800279,19.33274,17.97262,17.34471,16.89363,16.67375,1140,301,5,267,GALAXY,0.086595,51997
142.199078,58.545587,18.47736,17.52639,17.30893,17.10279,17.05738,1345,301,5,223,GALAXY,0.051625,51911
153.98772,1.153818,17.07085,16.71699,16.6476,16.7711,16.59612,756,301,6,255,QSO,0.77951,51957
197.233241,0.257804,18.25614,17.10013,16.65093,16.44066,16.4368,745,301,4,257,STAR,0.000072,56727
173.026626,-0.939509,19.51587,18.57974,18.2035,18.06778,18.00063,756,301,1,382,STAR,0.000586,54891
199.943049,0.247708,18.8334,17.54433,16.88111,16.50874,16.28518,1334,301,4,22,GALAXY,0.111076,51984
206.52458,-0.698896,19.18844,18.75792,18.86976,19.02108,19.25434,752,301,2,421,STAR,0.000056,51671
159.348984,1.125993,19.25955,17.58383,16.73632,16.33832,16.00028,756,301,6,291,GALAXY,0.108443,51913
183.184261,-0.618994,18.55198,17.67079,17.40987,17.31279,17.32273,756,301,2,450,STAR,0.000354,51615
167.593939,-0.127069,19.5243,17.52643,16.49185,15.95969,15.57595,756,301,3,346,GALAXY,0.114491,51900
151.045494,0.245377,19.19406,17.34206,16.40317,15.97786,15.63373,756,301,4,235,GALAXY,0.088231,51910
224.946045,-0.665152,18.34138,18.38044,18.66985,18.91562,19.13387,752,301,2,544,STAR,0.000039,51994
198.734492,-0.459003,19.59801,18.07479,17.45277,17.17117,17.0358,1334,301,2,14,STAR,0.000395,56727
183.472177,-1.787484,17.92944,16.61427,16.1383,15.94188,17.80783,1140,301,5,204,STAR,-0.000318,52313
219.759015,61.198229,18.88831,17.94961,17.63976,17.40969,17.31472,1345,301,5,469,GALAXY,0.055419,52368
202.215795,67.553984,19.30262,18.32269,17.96459,17.59691,17.51466,1350,301,6,413,GALAXY,0.077206,51988
183.942161,-0.971433,19.32965,18.25494,17.67292,17.33888,17.14957,756,301,1,455,GALAXY,0.093927,52000
150.298371,0.22569,16.31679,14.43822,13.60812,13.18927,12.87464,756,301,4,230,GALAXY,0.032644,51633
205.5328,67.198018,18.89874,17.95181,17.76911,17.70851,17.71756,1350,301,6,422,STAR,-0.000369,54573
208.186287,0.13144,19.52526,19.45294,19.21679,20.01513,20.06773,752,301,4,432,GALAXY,0.015349,51942
161.409462,1.18316,19.26169,18.16477,17.68493,17.3624,17.24062,756,301,6,304,GALAXY,0.124017,51910
185.407197,-0.917316,18.66089,17.09715,16.49454,16.24636,16.12333,756,301,1,465,STAR,0.000085,54140
209.842158,0.206617,17.81442,16.44712,15.80592,15.46634,15.15734,752,301,4,443,GALAXY,0.032847,51942
204.679194,0.17409,19.14551,18.04771,17.56173,17.24048,17.04851,752,301,4,408,GALAXY,0.083867,51955
149.948914,0.294948,17.81526,16.20362,15.63635,15.42636,15.34886,756,301,4,228,STAR,0.00009,54468
27.733747,13.060973,18.97714,17.2117,16.46486,16.14002,15.94933,1035,301,2,145,STAR,0.000207,54773
189.114114,67.846895,19.32212,18.15855,17.62229,17.2464,17.07263,1412,301,4,179,GALAXY,0.130884,51915
174.044326,-0.091271,16.46596,15.46428,15.18904,15.09643,15.08865,756,301,3,389,STAR,0.000354,54471
129.215247,50.080891,19.37784,17.53498,16.53794,16.08764,15.72259,1345,301,3,148,GALAXY,0.119412,51873
14.350509,14.437898,18.73114,17.55528,16.92262,16.47854,16.23813,1035,301,3,58,GALAXY,0.116334,51871
248.064172,-0.049932,17.15324,15.80188,15.18173,14.80921,14.53041,745,301,3,597,GALAXY,0.044017,51671
170.679912,67.823035,15.79229,14.69765,14.32836,14.19193,14.18069,1350,301,6,334,STAR,0.000003,54498
61.401464,-4.345912,17.04052,16.0118,15.61401,15.46541,15.41217,1045,301,6,184,STAR,0.000314,54481
136.846919,55.996428,18.2646,17.30844,17.01287,16.90964,16.86957,1345,301,5,198,STAR,0.000421,57071
152.276794,61.744901,19.25411,17.30326,16.32574,15.89148,15.51561,1345,301,5,263,GALAXY,0.0926,52370
243.725703,-0.66648,18.95553,17.70786,17.73913,17.82772,17.88135,752,301,2,669,STAR,-0.000051,51693
203.08007,66.69029,19.46704,17.73493,16.8053,16.36002,15.94764,1412,301,4,216,GALAXY,0.093665,51988
164.163485,-0.054599,19.4428,17.55835,16.6001,16.06182,15.63731,756,301,3,323,GALAXY,0.08291,51909
162.617398,-0.114194,16.59828,15.03297,14.39962,14.15712,14.02344,756,301,3,312,STAR,-0.000085,54208
139.040008,57.187073,19.59587,19.50057,19.49249,19.28984,19.32341,1345,301,5,209,QSO,1.638947,51907
124.221695,49.890164,19.25879,17.49512,16.66931,16.24667,15.88578,1350,301,4,141,GALAXY,0.072265,51882
225.273459,0.530474,18.13967,16.27623,15.40219,14.96758,14.62897,752,301,5,546,GALAXY,0.035523,51990
131.388888,52.231746,18.30036,17.17595,16.74912,16.58566,16.52884,1345,301,4,165,STAR,0.000004,51877
113.380881,36.547824,19.28003,18.39254,18.05744,17.94819,17.92077,1350,301,3,37,STAR,-0.000522,55182
213.065007,-0.633023,17.28403,15.63975,14.7232,14.20372,13.7755,752,301,2,464,GALAXY,0.025591,51615
226.699847,0.507773,17.70096,15.78726,14.89818,14.48576,14.14392,752,301,5,555,GALAXY,0.03511,51990
154.279099,-0.175661,18.58894,17.37458,16.94893,16.7297,16.77008,756,301,3,257,GALAXY,0.034013,51883
177.397501,-3.488152,16.63219,14.72588,13.84794,13.38485,13.04014,1140,301,1,164,GALAXY,0.02739,52370
131.905292,52.497859,18.68361,16.85641,16.01706,15.64421,15.34383,1345,301,4,167,GALAXY,0.057077,51877
181.137521,-1.707869,18.12568,18.12038,17.94122,17.62528,17.61219,1140,301,5,188,QSO,0.202245,52368
170.700007,64.569447,18.60795,16.28003,15.34406,15.03773,14.88633,1302,301,4,336,STAR,-0.000056,54942
171.542625,-0.934074,18.84579,17.72358,17.22279,17.05134,16.96743,756,301,1,372,STAR,0.000743,54891
184.516834,0.14555,19.21684,18.29956,18.19589,18.14758,18.26658,752,301,4,274,STAR,0.000088,54922
198.164447,0.111586,17.3033,15.54069,14.94044,14.78336,14.6965,752,301,4,365,STAR,-0.00004,54652
205.48043,64.399213,19.42305,18.45424,18.13784,17.96728,17.92114,1345,301,5,420,STAR,0.000009,54924
241.402813,0.732716,18.78114,16.81459,15.80151,15.28278,14.91957,745,301,5,552,GALAXY,0.078011,51693
125.539758,47.098045,18.42575,17.20061,15.68563,15.13198,14.84811,1331,301,3,147,GALAXY,0.127081,51868
8.291367,14.74507,19.39727,17.57718,16.6491,16.19209,15.85183,1035,301,3,19,GALAXY,0.066866,51817
183.551857,-0.988734,19.00871,17.81864,17.26374,16.88844,16.70857,756,301,1,452,GALAXY,0.081877,52023
191.908221,0.057496,18.84526,17.67673,16.85271,16.39018,16.10548,752,301,4,323,GALAXY,0.093198,51928
147.657808,0.425456,19.14232,17.93741,17.36314,17.05627,16.86669,1239,301,5,182,GALAXY,0.047709,51608
170.561768,1.204384,17.64353,16.18934,15.4485,15.04669,14.78,756,301,6,366,GALAXY,0.075254,51612
27.250263,13.211114,15.90291,13.91836,13.04076,12.58004,12.26262,1035,301,2,142,GALAXY,0.016807,51820
204.491606,65.736236,18.4242,16.47755,15.73938,15.38387,15.11256,1412,301,2,222,GALAXY,0.066398,51989
148.936992,0.252379,17.36566,16.42457,16.06568,15.91946,15.85298,756,301,4,221,STAR,-0.000051,54468
184.748871,-1.028918,19.23597,18.86397,18.82669,18.95709,18.87552,756,301,1,460,QSO,0.752658,52000
124.413312,45.541215,18.97779,18.6242,18.36406,18.09467,18.12583,1345,301,2,111,QSO,1.511881,56340
237.619736,0.633661,19.14988,16.9245,15.93947,15.57331,15.35312,752,301,5,628,STAR,-0.000109,51691
156.901666,0.758159,19.2857,19.10529,18.95494,18.99968,18.86755,756,301,5,274,QSO,0.914436,51957
166.693008,0.256691,18.18122,16.31099,15.45325,15.027,14.70166,756,301,4,340,GALAXY,0.041956,51908
167.725777,1.091806,16.55842,15.69967,15.50479,15.44437,15.50349,756,301,6,347,GALAXY,0.003313,51900
138.02437,0.448893,18.80402,17.13424,16.25536,15.72708,15.35866,1239,301,5,118,GALAXY,0.054458,51955
206.067961,66.421494,18.66906,16.71656,15.98155,15.70181,15.55417,1412,301,4,224,STAR,-0.000226,54573
150.431168,61.329452,19.20398,17.70259,16.87512,16.40973,16.15868,1345,301,5,257,QSO,0.0738,52282
244.870089,0.513505,19.51077,18.17122,17.21829,16.75227,16.42123,752,301,5,677,GALAXY,0.132896,51693
189.28599,0.058057,18.89325,18.81742,18.84301,18.67533,18.50327,752,301,4,305,QSO,2.007343,51941
170.146565,-0.882182,18.38904,17.13838,16.53887,16.12542,15.91946,756,301,1,363,GALAXY,0.0741,51612
190.836538,64.882658,16.54135,16.59936,16.8711,17.10399,17.32629,1302,301,3,393,STAR,-0.000112,56724
149.255142,0.809839,18.74207,17.23751,16.58239,16.29094,16.1528,756,301,5,223,STAR,0.000024,54821
55.742581,-5.228621,18.26831,17.84122,17.92896,18.0808,18.26699,1045,301,6,146,STAR,-0.000082,53729
125.826601,47.082174,19.37826,17.65435,16.58707,16.09363,15.69139,1331,301,3,148,GALAXY,0.126334,51868
181.049695,-1.814044,19.1679,17.26983,16.33928,15.919,15.57074,1140,301,5,188,GALAXY,0.080845,52368
160.966485,1.061695,19.26472,17.15761,16.1111,15.66093,15.30986,756,301,6,301,GALAXY,0.115905,51910
230.07721,61.102664,19.1245,19.14357,19.22583,19.09907,18.95727,1412,301,6,303,QSO,1.943095,52345
120.775604,47.00419,19.49548,18.4375,17.78621,17.3245,17.16485,1402,301,4,107,GALAXY,0.175464,51884
180.709297,-1.567929,19.4815,18.01906,17.21515,16.79462,16.45696,1231,301,6,76,GALAXY,0.099413,52368
149.512928,0.29631,17.18955,15.68614,15.16531,14.99597,14.92712,756,301,4,225,STAR,0.000116,54468
